name,pointA_Longitude,pointA_Latitude,pointB_Longitude,pointB_Latitude
,77.5720256615,12.8918949317,77.5762468718,12.8914063506
,77.6162039909,13.0021998555,77.617334542,13.0048961461
,77.6125077393,13.0068367243,77.617334542,13.0048961461
,77.6178485203,12.9984490376,77.6182971198,13.0003080599
,77.7272463545,12.9801709566,77.7316306766,12.9881659512
,77.5819175645,12.8882350575,77.5829448506,12.9021889985
,77.6323153499,13.0557962589,77.6320926428,13.0560331315
,77.792059337,12.7642687212,77.7990215972,12.7581116266
,77.8042974185,12.7514092892,77.791987085,12.7642278176
,77.6156550601,12.9353505734,77.6128168639,12.9338999175
,77.6325001709,13.0559639808,77.6193533234,13.0590309192
,77.5955146879,13.1606035762,77.5780294511,13.1600154181
,77.5661384642,13.0371504639,77.5704595867,13.0378914241
,77.5712232619,12.8972203739,77.5720256615,12.8918949317
,77.6407517355,13.0663598877,77.6336649202,13.0676037621
,77.5943104598,13.0952415791,77.595119565,13.0962528557
,77.5973863668,13.0990564347,77.5956661489,13.0967125193
,77.5956661489,13.0967125193,77.595219142,13.0961673603
,77.595219142,13.0961673603,77.5943104598,13.0952415791
,77.5955778874,13.0967951648,77.5972669247,13.0991342187
,77.6460694663,13.0528182526,77.6407517355,13.0663598877
,77.6171391599,13.0657257967,77.6097697906,13.0666204811
,77.6206008859,13.0653391395,77.6171391599,13.0657257967
,77.6203221876,13.00522874,77.6193006851,13.003207947
,77.6609036747,12.9839888297,77.6605916165,12.9906298954
,77.6615163918,12.9874345463,77.6638051543,12.9871781439
,77.6638623189,12.9854974885,77.6790030535,12.9840035819
,77.5490647789,13.0285903614,77.5539498359,13.0188854587
,77.5584277,13.0183203508,77.5567693404,13.0170494866
,77.5387707959,13.0434601929,77.5394855208,13.0439270649
,77.5165030967,13.0500166852,77.5186166774,13.0483706471
,77.5273537218,13.035159259,77.5207424957,13.0258593697
,77.5191108744,13.0299371656,77.5105258777,13.0319967669
,77.595119565,13.0962528557,77.5955778874,13.0967951648
,77.6005828894,13.1035552536,77.6157614264,13.1036602788
,77.6349295817,13.1016827364,77.6336649202,13.0676037621
,77.5973814215,13.0990414311,77.6002364654,13.1036265836
,77.5730072662,12.9399564292,77.5627975214,12.9376025394
,77.6489096742,13.0618193269,77.6489709459,13.0642412778
,77.5994548529,13.0011424784,77.604243518,13.0043343909
,77.6641519975,13.0550096173,77.663949826,13.0550734874
,77.6709646407,13.0545218744,77.6701017238,13.0624402583
,77.6737325966,13.0711216469,77.6734917845,13.0707944174
,77.6737325966,13.0711216469,77.6806992993,13.074257233
,77.6520707413,13.0602719438,77.6515411727,13.0568826374
,77.6519501258,13.0600051478,77.6488038946,13.0607362174
,77.6515411727,13.0568826374,77.6483105358,13.0570742477
,77.6469242528,13.0551283889,77.6467298765,13.0548464217
,77.6467298765,13.0548464217,77.6458506986,13.0518315349
,77.6587638587,13.0578019645,77.6586172592,13.0563648872
,77.669669972,13.0523617741,77.6715042677,13.052849098
,77.6811118565,13.0519830797,77.6996877465,13.0524162565
,77.6820814751,13.0523797952,77.6895953484,13.0679723982
,77.6867295757,13.06172897,77.6788914904,13.0730889634
,77.6200125601,12.9746975739,77.6252963442,12.9750494462
,77.663949826,13.0550734874,77.6515411727,13.0568826374
,77.6329893388,12.9687796988,77.6289565537,12.9684591748
,77.5523409295,13.0122694549,77.5523091621,13.0125021365
,77.5387707959,13.0434601929,77.5386394515,13.0451435306
,77.5689407859,13.0120952789,77.5662005741,13.0137550634
,77.5605756465,12.9831692472,77.5660226263,12.9820249498
,77.5558560483,13.0159613479,77.5566584479,13.0170786556
,77.5544333879,13.0081725482,77.5581720519,13.0078142219
,77.5550109848,13.0154301867,77.5540444675,13.0147335667
,77.5581720519,13.0078142219,77.5597789466,13.0077757489
,77.5607265208,13.007718752,77.5611056342,13.0077060953
,77.5584585454,13.0183735758,77.560558296,13.0171075732
,77.5588586975,13.0181186822,77.5590136788,13.0190180604
,77.5555936947,13.020007544,77.5534284815,13.0212772347
,77.531026588,13.0073082902,77.5329180482,13.006493653
,77.5694069873,12.9968528718,77.5731768321,12.99692965
,77.6411172703,12.973855025,77.6469336405,12.9740529217
,77.5731301449,12.9992863898,77.5731768321,12.99692965
,77.5721729315,12.9850767169,77.5716743759,12.9906028219
,77.5819802612,12.9985429988,77.5828888595,12.999365934
,77.5743878495,12.9989482638,77.5731317375,12.9989323382
,77.573189824,12.9968593259,77.5694948297,12.9968337611
,77.5712860424,12.9992892396,77.5731301449,12.9992863898
,77.573189824,12.9968593259,77.5694069873,12.9968528718
,77.5622562181,13.008979474,77.5622796874,13.0076709751
,77.5781010326,12.9992747389,77.5787913661,13.0064406794
,77.5713231742,12.9969600763,77.5711600624,13.0071963918
,77.5588113397,13.0180583325,77.5567243296,13.0169624824
,77.5721729315,12.9850767169,77.5705034241,12.9820397858
,77.5664726507,12.9968075257,77.5694069873,12.9968528718
,77.5887135278,12.9866081745,77.5860521897,12.9889586278
,77.5996577788,12.9651949264,77.5984805405,12.9650438845
,77.5900577336,12.9677417677,77.5895103954,12.9682823166
,77.5940331865,12.9716416996,77.594611454,12.9670556251
,77.5949601412,12.9671758216,77.5962871641,12.9649695371
,77.5984805405,12.9650438845,77.5960733417,12.9634309549
,77.5944524493,12.9620703206,77.5943146508,12.962172496
,77.614234076,12.9684334424,77.6194882721,12.971618817
,77.596955537,12.965300287,77.5984038461,12.966376691
,77.5935611177,12.9717503291,77.5940331865,12.9716416996
,77.5948612347,12.9624263,77.5906062454,12.9516862322
,77.5536413818,13.0171661627,77.5513994742,13.0222058658
,77.570193126,12.9813882604,77.5707615867,12.9806320451
,77.5743673976,12.9806618847,77.575151357,12.9814971414
,77.5710049972,12.9800690327,77.5707615867,12.9806320451
,77.5769893408,12.9832998373,77.576867887,12.9811937165
,77.5894963976,12.9859412264,77.588305832,12.9846030556
,77.5818524372,12.9796401307,77.5799366694,12.9767471168
,77.5712213341,12.9800735589,77.5720703371,12.9802950926
,77.572980947,12.9804358248,77.5796193305,12.9803966813
,77.5957071364,12.9935658247,77.6000413347,12.9922892608
,77.5904471568,12.9513975594,77.5903741505,12.9516250443
,77.5674680855,12.9633085791,77.5767831459,12.9640650459
,77.5798860427,12.9635834217,77.5701051999,12.9641991563
,77.5769893408,12.9832998373,77.582119736,12.984259649
,77.5842251863,12.9653159611,77.5786406595,12.9679941468
,77.5799333166,12.9636488844,77.5823949977,12.9639807239
,77.5768810466,12.9643166706,77.579151285,12.9642298341
,77.5673611324,12.9633362394,77.5682300843,12.9639919557
,77.5755148802,12.9745413352,77.5738404274,12.9710657791
,77.6021614533,12.9891726177,77.6017152846,12.984676062
,77.585241995,12.96384544,77.5819039859,12.9634135205
,77.5933614608,12.9592798174,77.5948612347,12.9624263
,77.581047523,12.973055559,77.5773484215,12.9747038603
,77.5867286931,12.9655331362,77.5892196271,12.963326684
,77.5874002512,12.966849095,77.580694561,12.9719019577
,77.5879199292,12.9668499332,77.585241995,12.96384544
,77.5702194452,12.9679615412,77.5685281448,12.9604787648
,77.5885546908,12.9904750817,77.59276249,12.9896409985
,77.575151357,12.9814971414,77.5769893408,12.9832998373
,77.5844554372,12.997086224,77.5841333206,12.9977557704
,77.5739570196,12.9890266888,77.577007278,12.988325375
,77.5705600857,12.9747835722,77.5702194452,12.9679615412
,77.6099374287,12.9650453933,77.611176693,12.9671519332
,77.599161151,12.976639577,77.5939470205,12.972158863
,77.5682300843,12.9639919557,77.5705600857,12.9747835722
,77.605183297,12.9906559631,77.6071478475,12.9916651443
,77.5555936947,13.020007544,77.5599271387,13.0310015835
,77.612935384,12.9829081509,77.6153854981,12.9825850286
,77.5939470205,12.972158863,77.5912006899,12.9770695687
,77.5746125683,12.981315757,77.5747449185,12.9807759624
,77.6069228772,12.9853733525,77.6096749913,12.9926877365
,77.5705600857,12.9747835722,77.5710144687,12.9799067591
,77.5664781827,12.9706990708,77.5702194452,12.9679615412
,77.5569607831,12.9604944389,77.5592078875,12.9612967547
,77.5592078875,12.9612967547,77.5651700191,12.9625712231
,77.5767876722,12.9528698407,77.5771569788,12.9523165513
,77.5948612347,12.9624263,77.5967178263,12.964676841
,77.5854339406,12.9543591373,77.5904358413,12.9516863998
,77.5744668908,12.9808231525,77.5780891303,12.9806263454
,77.5923216857,12.9623702251,77.591800918,12.9625232786
,77.614427698,12.9752969638,77.6138094488,12.9736724671
,77.6080659173,12.981645082,77.6100795857,12.9809890304
,77.5746160887,12.9854256556,77.5722117398,12.9852556706
,77.6314847871,12.9816426512,77.6230886347,12.981525556
,77.6100795857,12.9809890304,77.6138723969,12.9905474175
,77.6033485822,12.9820755765,77.5980860881,12.9836487759
,77.5970823552,12.9822556198,77.596678096,12.9818291486
,77.5967178263,12.964676841,77.596955537,12.965300287
,77.3780965853,13.1105314278,77.3777653325,13.1111021516
,77.6751129284,13.2138733369,77.6730225656,13.2117772744
,77.6453599382,13.1898238965,77.6505305666,13.1941115753
,77.6065762855,12.9955148686,77.6088968992,12.99330213
,77.5719067223,12.9845033948,77.5628891356,12.9858746741
,77.5906047366,13.0099782616,77.5932036295,13.0117937818
,77.6008493501,13.0230097741,77.5955148555,13.0118985556
,77.5912006899,12.9770695687,77.5927474864,12.9750399746
,77.594179786,13.0119463325,77.5938656322,13.0122662697
,77.5914227266,13.0163309899,77.5839901577,13.0172747922
,77.5725452557,12.9803729605,77.5746125683,12.981315757
,77.5932194713,13.0264052831,77.5936247363,13.0285181932
,77.5929366659,13.0249765877,77.6008493501,13.0230097741
,77.5914193738,12.9952306383,77.5957071364,12.9935658247
,77.5912572678,13.0429019582,77.5918729186,13.0430347275
,77.5914899494,13.0462524563,77.590704146,13.0430345599
,77.5884882223,13.0424508442,77.5865408547,13.0428645749
,77.5901911735,13.0427430373,77.5902342565,13.0431139365
,77.5893279213,13.0389194645,77.589706029,13.0412833289
,77.5922688797,13.1030745514,77.5850185334,13.110994947
,77.6062882833,12.9956797406,77.6000871837,12.9992202565
,77.6744231816,13.1980549254,77.6740941919,13.1980642293
,77.6595942538,13.2006542374,77.664704784,13.2034336765
,77.6594203293,13.1996721298,77.6541404847,13.196339066
,77.6676606622,13.2061099344,77.6627484478,13.2017950983
,77.6584003355,13.1993666933,77.657357543,13.2164702182
,77.5914227266,13.0163309899,77.5932194713,13.0264052831
,77.5543270215,13.0327401579,77.5534748334,13.0385213241
,77.5575704828,13.0343437836,77.5641471754,13.0341548555
,77.5834736649,13.1114964363,77.5873789612,13.1108444918
,77.6675733227,13.1981054683,77.6617294598,13.1998967648
,77.6627484478,13.2017950983,77.6620809968,13.200113437
,77.5426815405,13.0493020442,77.5445308398,13.0492525909
,77.5472249511,13.0416583352,77.547874381,13.0454191275
,77.5507512178,12.9876920384,77.55588396,12.9874746956
,77.5426815405,13.0493020442,77.5354497183,13.0486442324
,77.6267491795,12.9728060298,77.6254222404,12.9720335536
,77.6197445906,12.9997132801,77.620021864,12.9994140461
,77.6290499281,12.9944211979,77.6290860541,12.9945606727
,77.6453788813,12.9949415464,77.639490762,13.0029001635
,77.655156539,12.976683582,77.6606496192,12.9760144547
,77.6565499466,12.9751049344,77.6610788565,12.9746092286
,77.6165548574,12.9955909763,77.6108681552,13.0000294455
,77.6463015612,12.9911273614,77.6504873998,12.9819276359
,77.5565516624,12.8968950722,77.5579916734,12.8986202356
,77.5922867331,12.9828332167,77.592320596,12.9832246516
,77.6479650337,12.9870003637,77.6506898228,12.9814633623
,77.5796799317,12.9864874751,77.5771314978,12.9881488521
,77.5602080162,12.9002732307,77.5582241874,12.8984248534
,77.5672521677,12.9138491478,77.5672997769,12.9122780439
,77.6290499281,12.9944211979,77.6267743252,12.9937712651
,77.5602626662,12.8967912205,77.5594162617,12.8927487962
,77.5520362474,13.0518396654,77.5572053671,13.0559826725
,77.5501145284,13.0489090167,77.5531615179,13.0504643627
,77.4481531187,13.1369480853,77.458684561,13.141896258
,77.5773124631,12.9563231848,77.574047628,12.9571479641
,77.5773124631,12.9563231848,77.5799950912,12.9552311905
,77.5857315819,12.9555333581,77.5913471218,12.9538825423
,77.5758811693,12.9622728273,77.5777140401,12.9614600342
,77.5592263277,12.9602213565,77.5592687402,12.9569178809
,77.564331745,12.8904085688,77.5440486289,12.8986215767
,77.5579916734,12.8986202356,77.5602626662,12.8967912205
,77.4268375199,12.8552323196,77.4065599359,12.8571299825
,77.6996877465,13.0524162565,77.7001690354,13.0545147498
,77.7151023179,13.0568736688,77.7210158344,13.0720027525
,77.715952662,13.0816515804,77.7144183546,13.0875760772
,77.7391656723,13.0641041499,77.7361439962,13.0619923294
,77.7151023179,13.0568736688,77.7205539916,13.0489186559
,77.6746692743,13.0336472474,77.6796375636,13.0401550409
,77.6811118565,13.0519830797,77.6796375636,13.0401550409
,77.6746692743,13.0336472474,77.6789462242,13.0212883827
,77.6641497344,13.0289892562,77.6746692743,13.0336472474
,77.6785979561,13.0117756769,77.6781554755,13.0184680399
,77.6560010996,13.0373948802,77.6504072688,13.021608739
,77.6560010996,13.0373948802,77.6679542802,13.0379242812
,77.7012819845,12.9589765601,77.7007908888,12.955471332
,77.701658332,12.9594256625,77.7028244223,12.9598435842
,77.6640205692,12.994746751,77.664244869,12.9943375465
,77.664244869,12.9943375465,77.6982867952,12.9731973808
,77.6700059187,12.9971646786,77.6691534791,12.9967456673
,77.6670168482,12.9993674428,77.667766777,13.0030017522
,77.6849949408,13.005151878,77.6850618284,13.0050482776
,77.6850618284,13.0050482776,77.6779260628,13.0012679555
,77.6701019753,12.9974232603,77.6698660247,12.9998655793
,77.6625611961,12.997151519,77.6628263995,12.9966832221
,77.6628263995,12.9966832221,77.6635697905,12.9954638228
,77.662827573,12.9973060813,77.656573835,13.0040520884
,77.6641997743,12.9946079467,77.6645818215,12.9950039916
,77.6995926958,13.013291125,77.6948169388,13.0083871249
,77.654577098,13.0074174226,77.6501719888,13.0091469445
,77.5092926483,13.0571189233,77.5186166774,13.0483706471
,77.6621000238,13.0123437185,77.654577098,13.0074174226
,77.6648205381,13.0109454494,77.6656151425,13.0059422914
,77.6632179182,13.0131868542,77.6648880962,13.0055405468
,77.6637935873,13.0116247189,77.6640859481,13.009667293
,77.6645818215,12.9950039916,77.6642126825,12.9972049956
,77.5165030967,13.0500166852,77.5094466239,13.0571546302
,77.6101422824,13.0009329308,77.6084584418,12.9990985513
,77.5712003793,13.0284486235,77.5798231784,13.0269463349
,77.5661384642,13.0371504639,77.5679747715,13.0446776644
,77.5641027514,12.9094473913,77.5597842272,12.9008713633
,77.5256095316,13.0502165936,77.5210319228,13.0591771834
,77.6750562668,12.9934287805,77.6767581284,12.998504442
,77.667766777,13.0030017522,77.666439838,13.0049577531
,77.7045464844,13.0170500733,77.7048099276,13.0209081795
,77.6637429606,13.0287218735,77.6574683517,13.0328964804
,77.6297985997,13.017679219,77.6360886313,13.0161088694
,77.6261186927,13.0130308669,77.6353523649,13.0127241731
,77.6360514995,13.004865636,77.6291943483,13.005902645
,77.6298805747,13.0209980335,77.6233102523,13.0212359958
,77.6233102523,13.0212359958,77.6192995954,13.0220780418
,77.6357575461,13.0144693692,77.6424257692,13.0139625993
,77.7098208807,13.009701575,77.6968551662,13.0095457554
,77.6957670275,13.008405146,77.7031828325,13.0051393889
,77.6501719888,13.0091469445,77.6470954951,13.0120831251
,77.6542096354,13.0149684277,77.6552615642,13.0185032439
,77.5924651839,12.8561252437,77.5913440205,12.8543054487
,77.7186722543,13.0533334881,77.7214858916,13.052776343
,77.6059375845,12.9948499322,77.6055780846,12.9943505384
,77.5528363838,13.0198508863,77.5517720498,13.0193975929
,77.6417843859,13.0005189486,77.6442116175,12.996128843
,77.6439419716,12.9962215469,77.6417843859,13.0005189486
,77.6448462952,12.9956109252,77.6414115589,13.0013768364
,77.6413718287,13.0016319815,77.645115941,12.9952921614
,77.639490762,13.0029001635,77.6441256191,12.9977568601
,77.5450998872,13.0354641926,77.5487047761,13.0293850497
,77.6370555676,12.9929811869,77.6439129703,12.9921238859
,77.5539498359,13.0188854587,77.5499912306,13.0266838976
,77.5547260839,13.0175866828,77.5530391421,13.0206966203
,77.6453788813,12.9949415464,77.6408324532,13.0020493165
,77.6072668705,12.9935296987,77.596274675,12.9947100383
,77.6347570821,13.0039732985,77.6415456693,13.0016735558
,77.598754964,12.9934208177,77.6053414635,12.993937143
,77.6453301824,12.9937713489,77.6440688737,12.9966775224
,77.6521108907,12.9957375758,77.659060578,12.9973619886
,77.5852816414,12.963992291,77.5874197811,12.9670361791
,77.5442027721,13.0264063727,77.5397035341,13.0190391828
,77.5269197907,13.0214783166,77.522754823,13.0189224229
,77.3850253179,13.0976115622,77.3857159867,13.0978972175
,77.544841557,13.0368841708,77.5459391672,13.0409767188
,77.5373598702,13.0123659306,77.5397035341,13.0190391828
,77.540983786,13.0008382991,77.5447173372,13.0005455192
,77.5955148555,13.0118985556,77.593116793,13.0059913256
,77.5614060416,13.0039549422,77.559763021,12.9975201551
,77.5352158632,13.0216328789,77.5342888247,13.0177231402
,77.5688433882,12.9933273595,77.5655246574,12.9980976682
,77.5541779913,13.0060543575,77.5612068876,13.0044266757
,77.553703827,12.979687237,77.5541587967,12.9843457312
,77.5693453803,12.9992512696,77.5712860424,12.9992892396
,77.5325879689,13.0220081367,77.5397035341,13.0190391828
,77.5487342804,13.0077126332,77.5430474944,13.0086262606
,77.5732630819,13.0425507564,77.5756130323,13.0468975276
,77.6635105304,12.9942820583,77.6638623189,12.9854974885
,77.605861393,12.9056794744,77.6039551805,12.9058341205
,77.6268080205,12.9304085195,77.6331783507,12.9298523802
,77.618704145,12.9413109448,77.6202393744,12.9404958885
